id,label
23283,4
23284,2
23285,3
23286,5
23287,9
23288,3
23289,0
23290,8
23291,4
23292,7
23293,8
23294,4
23295,3
23296,3
23297,3
23298,0
23299,3
23300,0
23301,8
23302,7
23303,3
23304,7
23305,7
23306,3
23307,2
23308,3
23309,8
23310,4
23311,2
23312,3
23313,1
23314,1
23315,5
23316,4
23317,3
23318,5
23319,5
23320,5
23321,6
23322,8
23323,3
23324,3
23325,8
23326,0
23327,3
23328,4
23329,3
23330,9
23331,3
23332,8
23333,1
23334,9
23335,1
23336,4
23337,8
23338,4
23339,9
23340,3
23341,3
23342,7
23343,2
23344,8
23345,4
23346,6
23347,7
23348,2
23349,8
23350,9
23351,7
23352,9
23353,5
23354,0
23355,4
23356,7
23357,0
23358,5
23359,7
23360,7
23361,9
23362,0
23363,2
23364,4
23365,0
23366,8
23367,8
23368,8
23369,1
23370,1
23371,5
23372,0
23373,3
23374,7
23375,3
23376,5
23377,0
23378,6
23379,3
23380,9
23381,1
23382,4
23383,1
23384,4
23385,1
23386,7
23387,5
23388,9
23389,1
23390,3
23391,1
23392,8
23393,7
23394,1
23395,0
23396,8
23397,3
23398,7
23399,9
23400,1
23401,3
23402,2
23403,1
23404,8
23405,8
23406,3
23407,0
23408,8
23409,1
23410,9
23411,4
23412,6
23413,6
23414,1
23415,3
23416,5
23417,9
23418,3
23419,7
23420,1
23421,3
23422,0
23423,3
23424,8
23425,3
23426,8
23427,3
23428,5
23429,3
23430,8
23431,6
23432,8
23433,1
23434,4
23435,8
23436,9
23437,3
23438,0
23439,2
23440,0
23441,1
23442,3
23443,3
23444,6
23445,2
23446,5
23447,7
23448,4
23449,5
23450,5
23451,3
23452,5
23453,8
23454,0
23455,1
23456,4
23457,8
23458,3
23459,1
23460,2
23461,6
23462,1
23463,6
23464,5
23465,3
23466,3
23467,8
23468,7
23469,8
23470,5
23471,5
23472,0
23473,5
23474,0
23475,2
23476,9
23477,5
23478,8
23479,8
23480,7
23481,1
23482,3
23483,8
23484,0
23485,1
23486,5
23487,8
23488,1
23489,4
23490,5
23491,7
23492,1
23493,8
23494,7
23495,5
23496,1
23497,6
23498,8
23499,0
23500,5
23501,5
23502,4
23503,5
23504,3
23505,2
23506,4
23507,3
23508,9
23509,1
23510,2
23511,1
23512,8
23513,4
23514,4
23515,1
23516,2
23517,0
23518,7
23519,0
23520,4
23521,4
23522,1
23523,3
23524,0
23525,3
23526,5
23527,1
23528,4
23529,2
23530,1
23531,4
23532,1
23533,8
23534,8
23535,1
23536,5
23537,2
23538,9
23539,8
23540,8
23541,2
23542,5
23543,8
23544,3
23545,8
23546,5
23547,1
23548,8
23549,5
23550,9
23551,5
23552,4
23553,7
23554,3
23555,3
23556,2
23557,4
23558,8
23559,3
23560,1
23561,7
23562,2
23563,0
23564,1
23565,3
23566,8
23567,4
23568,5
23569,1
23570,8
23571,3
23572,2
23573,1
23574,3
23575,7
23576,5
23577,3
23578,8
23579,3
23580,5
23581,0
23582,5
23583,5
23584,6
23585,9
23586,2
23587,5
23588,4
23589,1
23590,5
23591,3
23592,1
23593,8
23594,4
23595,6
23596,0
23597,2
23598,3
23599,8
23600,5
23601,4
23602,8
23603,9
23604,6
23605,1
23606,3
23607,2
23608,5
23609,0
23610,1
23611,7
23612,9
23613,3
23614,3
23615,3
23616,0
23617,2
23618,4
23619,5
23620,6
23621,5
23622,3
23623,3
23624,4
23625,3
23626,8
23627,0
23628,9
23629,2
23630,5
23631,0
23632,9
23633,4
23634,1
23635,0
23636,3
23637,6
23638,1
23639,1
23640,9
23641,5
23642,1
23643,8
23644,0
23645,9
23646,5
23647,3
23648,2
23649,8
23650,2
23651,5
23652,1
23653,1
23654,5
23655,0
23656,4
23657,3
23658,1
23659,4
23660,0
23661,6
23662,6
23663,3
23664,4
23665,4
23666,1
23667,2
23668,1
23669,3
23670,3
23671,2
23672,9
23673,3
23674,1
23675,2
23676,3
23677,4
23678,9
23679,8
23680,3
23681,6
23682,3
23683,3
23684,1
23685,1
23686,0
23687,3
23688,8
23689,3
23690,8
23691,3
23692,8
23693,8
23694,1
23695,4
23696,7
23697,2
23698,7
23699,4
23700,5
23701,3
23702,1
23703,0
23704,3
23705,5
23706,2
23707,1
23708,1
23709,5
23710,5
23711,0
23712,5
23713,2
23714,7
23715,8
23716,3
23717,5
23718,3
23719,5
23720,8
23721,5
23722,1
23723,3
23724,0
23725,4
23726,1
23727,4
23728,0
23729,1
23730,7
23731,1
23732,9
23733,4
23734,3
23735,3
23736,8
23737,8
23738,5
23739,3
23740,8
23741,8
23742,1
23743,9
23744,3
23745,4
23746,1
23747,5
23748,4
23749,1
23750,4
23751,4
23752,7
23753,9
23754,4
23755,2
23756,7
23757,4
23758,3
23759,1
23760,1
23761,6
23762,5
23763,4
23764,3
23765,5
23766,4
23767,1
23768,3
23769,1
23770,5
23771,6
23772,4
23773,0
23774,8
23775,4
23776,0
23777,2
23778,1
23779,9
23780,5
23781,4
23782,8
23783,0
23784,6
23785,5
23786,8
23787,1
23788,7
23789,5
23790,2
23791,1
23792,3
23793,6
23794,1
23795,9
23796,0
23797,2
23798,9
23799,3
23800,5
23801,2
23802,7
23803,5
23804,2
23805,3
23806,0
23807,9
23808,3
23809,1
23810,9
23811,1
23812,9
23813,3
23814,4
23815,5
23816,4
23817,7
23818,5
23819,8
23820,9
23821,8
23822,4
23823,2
23824,3
23825,8
23826,8
23827,6
23828,3
23829,1
23830,2
23831,5
23832,0
23833,0
23834,3
23835,9
23836,5
23837,2
23838,8
23839,7
23840,7
23841,5
23842,7
23843,9
23844,1
23845,3
23846,0
23847,0
23848,3
23849,4
23850,4
23851,3
23852,8
23853,0
23854,7
23855,3
23856,1
23857,6
23858,3
23859,1
23860,3
23861,8
23862,3
23863,5
23864,1
23865,8
23866,1
23867,7
23868,8
23869,3
23870,3
23871,3
23872,3
23873,0
23874,5
23875,3
23876,1
23877,4
23878,3
23879,4
23880,4
23881,5
23882,7
23883,3
23884,7
23885,3
23886,8
23887,6
23888,3
23889,5
23890,3
23891,5
23892,5
23893,1
23894,7
23895,5
23896,3
23897,3
23898,4
23899,3
23900,4
23901,3
23902,8
23903,3
23904,1
23905,0
23906,3
23907,7
23908,8
23909,3
23910,7
23911,8
23912,2
23913,9
23914,5
23915,2
23916,8
23917,8
23918,0
23919,4
23920,5
23921,3
23922,5
23923,4
23924,5
23925,3
23926,3
23927,8
23928,7
23929,5
23930,3
23931,8
23932,8
23933,2
23934,1
23935,8
23936,8
23937,8
23938,8
23939,0
23940,7
23941,1
23942,4
23943,1
23944,3
23945,4
23946,7
23947,8
23948,8
23949,6
23950,6
23951,1
23952,6
23953,4
23954,3
23955,5
23956,3
23957,1
23958,0
23959,5
23960,6
23961,1
23962,1
23963,3
23964,4
23965,5
23966,2
23967,7
23968,2
23969,6
23970,0
23971,2
23972,7
23973,3
23974,3
23975,8
23976,6
23977,6
23978,8
23979,2
23980,1
23981,2
23982,3
23983,3
23984,3
23985,0
23986,8
23987,4
23988,8
23989,3
23990,4
23991,5
23992,2
23993,1
23994,8
23995,5
23996,2
23997,8
23998,1
23999,9
24000,5
24001,6
24002,2
24003,7
24004,3
24005,4
24006,4
24007,0
24008,0
24009,4
24010,6
24011,5
24012,4
24013,6
24014,3
24015,9
24016,0
24017,5
24018,5
24019,3
24020,7
24021,9
24022,4
24023,5
24024,2
24025,8
24026,3
24027,7
24028,5
24029,8
24030,8
24031,4
24032,3
24033,2
24034,6
24035,9
24036,2
24037,4
24038,5
24039,5
24040,5
24041,8
24042,3
24043,8
24044,3
24045,4
24046,1
24047,0
24048,2
24049,4
24050,1
24051,3
24052,3
24053,6
24054,9
24055,4
24056,5
24057,8
24058,8
24059,3
24060,6
24061,8
24062,3
24063,0
24064,8
24065,0
24066,1
24067,0
24068,0
24069,3
24070,9
24071,1
24072,8
24073,0
24074,7
24075,5
24076,5
24077,5
24078,8
24079,4
24080,5
24081,6
24082,5
24083,3
24084,0
24085,3
24086,5
24087,3
24088,7
24089,5
24090,9
24091,9
24092,9
24093,3
24094,8
24095,0
24096,7
24097,1
24098,2
24099,9
24100,9
24101,5
24102,3
24103,9
24104,8
24105,8
24106,3
24107,3
24108,8
24109,3
24110,8
24111,0
24112,2
24113,2
24114,7
24115,3
24116,0
24117,5
24118,3
24119,1
24120,7
24121,0
24122,3
24123,5
24124,3
24125,1
24126,5
24127,4
24128,6
24129,1
24130,2
24131,3
24132,8
24133,8
24134,8
24135,7
24136,0
24137,5
24138,6
24139,6
24140,6
24141,5
24142,0
24143,5
24144,5
24145,2
24146,5
24147,1
24148,2
24149,3
24150,0
24151,9
24152,6
24153,5
24154,4
24155,3
24156,5
24157,5
24158,5
24159,5
24160,4
24161,8
24162,4
24163,2
24164,5
24165,9
24166,3
24167,5
24168,3
24169,8
24170,7
24171,5
24172,5
24173,5
24174,1
24175,0
24176,4
24177,0
24178,4
24179,3
24180,6
24181,8
24182,6
24183,9
24184,3
24185,6
24186,4
24187,1
24188,4
24189,4
24190,8
24191,2
24192,2
24193,3
24194,5
24195,3
24196,1
24197,3
24198,8
24199,6
24200,7
24201,5
24202,3
24203,8
24204,5
24205,5
24206,7
24207,5
24208,4
24209,4
24210,9
24211,3
24212,1
24213,4
24214,4
24215,9
24216,8
24217,8
24218,0
24219,3
24220,5
24221,8
24222,5
24223,7
24224,0
24225,3
24226,1
24227,5
24228,1
24229,8
24230,8
24231,9
24232,0
24233,3
24234,5
24235,3
24236,4
24237,6
24238,1
24239,5
24240,0
24241,3
24242,0
24243,5
24244,1
24245,0
24246,9
24247,3
24248,6
24249,7
24250,4
24251,3
24252,8
24253,9
24254,0
24255,5
24256,3
24257,3
24258,6
24259,5
24260,1
24261,0
24262,3
24263,7
24264,5
24265,5
24266,2
24267,1
24268,7
24269,6
24270,8
24271,3
24272,3
24273,8
24274,3
24275,8
24276,2
24277,2
24278,9
24279,6
24280,7
24281,6
24282,5
24283,1
24284,5
24285,2
24286,6
24287,8
24288,7
24289,3
24290,7
24291,5
24292,2
24293,5
24294,3
24295,8
24296,2
24297,3
24298,4
24299,4
24300,5
24301,3
24302,4
24303,2
24304,5
24305,2
24306,9
24307,3
24308,9
24309,8
24310,5
24311,1
24312,5
24313,5
24314,3
24315,0
24316,6
24317,5
24318,8
24319,3
24320,5
24321,1
24322,5
24323,6
24324,7
24325,5
24326,5
24327,2
24328,5
24329,8
24330,8
24331,2
24332,3
24333,9
24334,4
24335,8
24336,4
24337,5
24338,3
24339,1
24340,4
24341,8
24342,8
24343,5
24344,3
24345,3
24346,2
24347,3
24348,3
24349,5
24350,7
24351,9
24352,3
24353,3
24354,8
24355,7
24356,2
24357,0
24358,3
24359,3
24360,4
24361,3
24362,5
24363,9
24364,2
24365,5
24366,8
24367,1
24368,5
24369,4
24370,6
24371,6
24372,7
24373,2
24374,1
24375,5
24376,5
24377,7
24378,3
24379,3
24380,3
24381,5
24382,5
24383,3
24384,5
24385,8
24386,8
24387,3
24388,6
24389,4
24390,8
24391,9
24392,6
24393,0
24394,0
24395,3
24396,5
24397,8
24398,4
24399,8
24400,8
24401,1
24402,8
24403,3
24404,5
24405,5
24406,3
24407,7
24408,7
24409,2
24410,5
24411,1
24412,3
24413,1
24414,2
24415,8
24416,5
24417,9
24418,5
24419,9
24420,8
24421,6
24422,9
24423,4
24424,6
24425,7
24426,4
24427,2
24428,1
24429,1
24430,2
24431,5
24432,5
24433,2
24434,5
24435,4
24436,2
24437,8
24438,8
24439,8
24440,8
24441,5
24442,0
24443,1
24444,5
24445,3
24446,2
24447,7
24448,8
24449,1
24450,6
24451,5
24452,1
24453,4
24454,8
24455,8
24456,2
24457,3
24458,1
24459,0
24460,4
24461,5
24462,9
24463,8
24464,3
24465,5
24466,2
24467,9
24468,8
24469,5
24470,0
24471,6
24472,0
24473,9
24474,6
24475,5
24476,5
24477,2
24478,5
24479,4
24480,8
24481,0
24482,4
24483,3
24484,1
24485,8
24486,3
24487,9
24488,9
24489,4
24490,3
24491,5
24492,8
24493,3
24494,5
24495,8
24496,5
24497,6
24498,3
24499,5
24500,6
24501,4
24502,0
24503,9
24504,1
24505,3
24506,1
24507,1
24508,7
24509,8
24510,1
24511,5
24512,5
24513,8
24514,4
24515,2
24516,7
24517,3
24518,5
24519,3
24520,1
24521,8
24522,3
24523,3
24524,5
24525,9
24526,6
24527,4
24528,9
24529,4
24530,7
24531,1
24532,5
24533,8
24534,5
24535,3
24536,1
24537,6
24538,3
24539,0
24540,7
24541,8
24542,2
24543,5
24544,2
24545,3
24546,6
24547,5
24548,1
24549,4
24550,0
24551,0
24552,5
24553,5
24554,7
24555,6
24556,5
24557,8
24558,5
24559,1
24560,5
24561,5
24562,5
24563,8
24564,7
24565,2
24566,5
24567,6
24568,5
24569,8
24570,0
24571,0
24572,3
24573,7
24574,0
24575,5
24576,4
24577,5
24578,5
24579,1
24580,7
24581,5
24582,5
24583,4
24584,9
24585,5
24586,0
24587,9
24588,1
24589,5
24590,4
24591,6
24592,5
24593,8
24594,2
24595,7
24596,1
24597,6
24598,5
24599,7
24600,7
24601,8
24602,9
24603,1
24604,0
24605,4
24606,5
24607,0
24608,9
24609,3
24610,6
24611,7
24612,8
24613,4
24614,1
24615,5
24616,7
24617,2
24618,1
24619,5
24620,9
24621,3
24622,0
24623,2
24624,0
24625,8
24626,3
24627,1
24628,2
24629,8
24630,0
24631,5
24632,3
24633,5
24634,8
24635,0
24636,5
24637,2
24638,8
24639,1
24640,8
24641,8
24642,2
24643,7
24644,3
24645,0
24646,3
24647,8
24648,8
24649,7
24650,5
24651,3
24652,4
24653,9
24654,4
24655,2
24656,1
24657,8
24658,4
24659,8
24660,6
24661,8
24662,4
24663,8
24664,6
24665,4
24666,5
24667,5
24668,2
24669,8
24670,3
24671,5
24672,4
24673,0
24674,3
24675,2
24676,4
24677,3
24678,5
24679,5
24680,5
24681,0
24682,9
24683,7
24684,7
24685,8
24686,5
24687,4
24688,5
24689,8
24690,8
24691,2
24692,2
24693,5
24694,8
24695,4
24696,2
24697,7
24698,2
24699,9
24700,8
24701,5
24702,4
24703,3
24704,3
24705,1
24706,4
24707,8
24708,5
24709,5
24710,0
24711,5
24712,2
24713,1
24714,8
24715,0
24716,4
24717,8
24718,5
24719,3
24720,9
24721,4
24722,4
24723,8
24724,7
24725,7
24726,3
24727,0
24728,3
24729,4
24730,8
24731,8
24732,8
24733,5
24734,7
24735,5
24736,8
24737,3
24738,8
24739,4
24740,4
24741,0
24742,0
24743,5
24744,8
24745,3
24746,0
24747,5
24748,2
24749,4
24750,8
24751,5
24752,8
24753,4
24754,0
24755,5
24756,3
24757,3
24758,0
24759,3
24760,5
24761,4
24762,8
24763,2
24764,2
24765,1
24766,1
24767,8
24768,5
24769,4
24770,2
24771,1
24772,3
24773,5
24774,9
24775,3
24776,3
24777,3
24778,8
24779,2
24780,8
24781,3
24782,5
24783,6
24784,3
24785,4
24786,8
24787,0
24788,7
24789,6
24790,4
24791,4
24792,4
24793,2
24794,9
24795,6
24796,2
24797,0
24798,5
24799,4
24800,3
24801,8
24802,8
24803,5
24804,3
24805,0
24806,7
24807,2
24808,8
24809,7
24810,3
24811,0
24812,1
24813,6
24814,1
24815,8
24816,0
24817,9
24818,5
24819,4
24820,2
24821,3
24822,0
24823,5
24824,3
24825,2
24826,5
24827,6
24828,5
24829,3
24830,5
24831,5
24832,0
24833,5
24834,6
24835,4
24836,1
24837,4
24838,3
24839,5
24840,9
24841,1
24842,3
24843,9
24844,3
24845,7
24846,8
24847,1
24848,8
24849,9
24850,1
24851,3
24852,3
24853,3
24854,4
24855,3
24856,5
24857,7
24858,3
24859,3
24860,5
24861,5
24862,4
24863,8
24864,1
24865,7
24866,4
24867,6
24868,5
24869,5
24870,3
24871,2
24872,3
24873,0
24874,5
24875,8
24876,5
24877,5
24878,7
24879,4
24880,9
24881,8
24882,2
24883,5
24884,8
24885,7
24886,6
24887,3
24888,2
24889,1
24890,2
24891,1
24892,3
24893,2
24894,4
24895,8
24896,6
24897,2
24898,0
24899,1
24900,5
24901,3
24902,3
24903,1
24904,9
24905,3
24906,3
24907,9
24908,7
24909,8
24910,3
24911,4
24912,1
24913,4
24914,3
24915,5
24916,3
24917,4
24918,6
24919,0
24920,5
24921,1
24922,9
24923,6
24924,8
24925,9
24926,9
24927,3
24928,5
24929,8
24930,3
24931,0
24932,5
24933,5
24934,8
24935,5
24936,3
24937,5
24938,0
24939,3
24940,9
24941,2
24942,3
24943,7
24944,1
24945,2
24946,3
24947,8
24948,3
24949,0
24950,1
24951,3
24952,0
24953,1
24954,4
24955,3
24956,6
24957,3
24958,0
24959,4
24960,3
24961,1
24962,3
24963,3
24964,9
24965,8
24966,3
24967,6
24968,8
24969,9
24970,7
24971,8
24972,1
24973,3
24974,9
24975,1
24976,3
24977,1
24978,8
24979,1
24980,8
24981,3
24982,5
24983,5
24984,5
24985,5
24986,8
24987,8
24988,8
24989,1
24990,6
24991,3
24992,4
24993,3
24994,4
24995,3
24996,8
24997,2
24998,8
24999,4
25000,7
25001,3
25002,2
25003,2
25004,0
25005,5
25006,5
25007,3
25008,4
25009,0
25010,3
25011,8
25012,3
25013,3
25014,3
25015,3
25016,8
25017,1
25018,4
25019,4
25020,8
25021,9
25022,1
25023,6
25024,6
25025,1
25026,7
25027,9
25028,7
25029,4
25030,5
25031,1
25032,3
25033,5
25034,4
25035,0
25036,9
25037,2
25038,8
25039,1
25040,5
25041,6
25042,3
25043,3
25044,3
25045,4
25046,8
25047,3
25048,4
25049,3
25050,1
25051,6
25052,1
25053,4
25054,5
25055,5
25056,9
25057,2
25058,7
25059,3
25060,5
25061,8
25062,2
25063,4
25064,8
25065,3
25066,5
25067,7
25068,9
25069,8
25070,8
25071,0
25072,6
25073,2
25074,6
25075,4
25076,5
25077,4
25078,0
25079,8
25080,9
25081,3
25082,3
25083,1
25084,2
25085,0
25086,8
25087,1
25088,5
25089,8
25090,5
25091,8
25092,0
25093,3
25094,1
25095,1
25096,4
25097,0
25098,1
25099,0
25100,6
25101,1
25102,8
25103,1
25104,5
25105,4
25106,8
25107,6
25108,1
25109,9
25110,8
25111,5
25112,3
25113,5
25114,6
25115,4
25116,0
25117,2
25118,4
25119,0
25120,0
25121,0
25122,5
25123,6
25124,3
25125,3
25126,2
25127,5
25128,0
25129,3
25130,9
25131,3
25132,8
25133,7
25134,5
25135,3
25136,7
25137,5
25138,8
25139,0
25140,8
25141,5
25142,6
25143,5
25144,6
25145,7
25146,3
25147,5
25148,2
25149,8
25150,8
25151,8
25152,3
25153,9
25154,3
25155,7
25156,5
25157,3
25158,3
25159,3
25160,3
25161,2
25162,1
25163,6
25164,9
25165,3
25166,2
25167,0
25168,0
25169,3
25170,1
25171,6
25172,0
25173,2
25174,5
25175,5
25176,2
25177,4
25178,8
25179,5
25180,3
25181,5
25182,5
25183,3
25184,0
25185,1
25186,2
25187,3
25188,3
25189,4
25190,9
25191,7
25192,8
25193,9
25194,5
25195,7
25196,5
25197,8
25198,3
25199,7
25200,8
25201,5
25202,7
25203,7
25204,0
25205,6
25206,1
25207,7
25208,1
25209,8
25210,1
25211,3
25212,8
25213,3
25214,1
25215,2
25216,8
25217,5
25218,2
25219,1
25220,8
25221,4
25222,5
25223,6
25224,0
25225,7
25226,0
25227,8
25228,4
25229,3
25230,0
25231,3
25232,1
25233,2
25234,9
25235,1
25236,1
25237,8
25238,1
25239,5
25240,4
25241,7
25242,3
25243,6
25244,0
25245,5
25246,1
25247,0
25248,3
25249,1
25250,1
25251,1
25252,5
25253,0
25254,2
25255,5
25256,1
25257,0
25258,0
25259,1
25260,0
25261,0
25262,1
25263,5
25264,4
25265,0
25266,3
25267,2
25268,7
25269,2
25270,1
25271,5
25272,8
25273,8
25274,0
25275,6
25276,8
25277,3
25278,9
25279,8
25280,2
25281,2
25282,6
25283,3
25284,2
25285,7
25286,0
25287,4
25288,4
25289,1
25290,7
25291,3
25292,7
25293,0
25294,1
25295,6
25296,5
25297,9
25298,0
25299,5
25300,3
25301,3
25302,2
25303,4
25304,1
25305,1
25306,8
25307,9
25308,5
25309,5
25310,0
25311,9
25312,0
25313,4
25314,3
25315,9
25316,5
25317,4
25318,2
25319,0
25320,3
25321,1
25322,3
25323,8
25324,4
25325,0
25326,2
25327,5
25328,1
25329,3
25330,0
25331,5
25332,6
25333,3
25334,4
25335,5
25336,4
25337,9
25338,3
25339,4
25340,4
25341,5
25342,5
25343,6
25344,3
25345,1
25346,3
25347,0
25348,5
25349,8
25350,1
25351,4
25352,4
25353,4
25354,4
25355,0
25356,0
25357,7
25358,4
25359,3
25360,2
25361,8
25362,8
25363,3
25364,3
25365,8
25366,1
25367,0
25368,3
25369,7
25370,5
25371,7
25372,4
25373,0
25374,4
25375,2
25376,7
25377,0
25378,6
25379,4
25380,8
25381,5
25382,6
25383,1
25384,4
25385,5
25386,6
25387,3
25388,1
25389,7
25390,1
25391,5
25392,7
25393,6
25394,4
25395,8
25396,2
25397,3
25398,3
25399,4
25400,3
25401,4
25402,3
25403,3
25404,1
25405,0
25406,7
25407,1
25408,1
25409,3
25410,4
25411,8
25412,7
25413,2
25414,6
25415,3
25416,8
25417,3
25418,5
25419,8
25420,3
25421,5
25422,7
25423,5
25424,3
25425,9
25426,1
25427,5
25428,4
25429,3
25430,5
25431,3
25432,3
25433,0
25434,1
25435,4
25436,1
25437,1
25438,5
25439,8
25440,8
25441,8
25442,1
25443,3
25444,3
25445,5
25446,0
25447,6
25448,5
25449,1
25450,3
25451,9
25452,5
25453,0
25454,0
25455,6
25456,1
25457,5
25458,8
25459,3
25460,4
25461,8
25462,5
25463,5
25464,3
25465,0
25466,9
25467,5
25468,4
25469,3
25470,6
25471,8
25472,3
25473,3
25474,5
25475,4
25476,3
25477,0
25478,4
25479,1
25480,2
25481,5
25482,4
25483,6
25484,5
25485,3
25486,3
25487,5
25488,4
25489,4
25490,1
25491,9
25492,7
25493,0
25494,2
25495,8
25496,4
25497,7
25498,8
25499,3
25500,3
25501,4
25502,2
25503,8
25504,1
25505,2
25506,7
25507,6
25508,2
25509,4
25510,8
25511,3
25512,5
25513,7
25514,8
25515,8
25516,8
25517,7
25518,3
25519,1
25520,5
25521,5
25522,7
25523,4
25524,3
25525,0
25526,5
25527,4
25528,4
25529,8
25530,2
25531,6
25532,2
25533,8
25534,0
25535,1
25536,7
25537,8
25538,8
25539,3
25540,3
25541,2
25542,1
25543,5
25544,6
25545,6
25546,8
25547,8
25548,5
25549,3
25550,7
25551,0
25552,2
25553,5
25554,5
25555,3
25556,7
25557,3
25558,3
25559,8
25560,0
25561,3
25562,6
25563,6
25564,7
25565,5
25566,1
25567,4
25568,5
25569,9
25570,4
25571,3
25572,8
25573,3
25574,7
25575,8
25576,1
25577,9
25578,0
25579,4
25580,3
25581,3
25582,3
25583,9
25584,4
25585,4
25586,6
25587,3
25588,4
25589,6
25590,7
25591,4
25592,3
25593,7
25594,7
25595,1
25596,8
25597,5
25598,0
25599,3
25600,9
25601,1
25602,5
25603,5
25604,3
25605,4
25606,7
25607,1
25608,5
25609,3
25610,0
25611,5
25612,9
25613,5
25614,8
25615,9
25616,1
25617,7
25618,2
25619,8
25620,4
25621,9
25622,5
25623,2
25624,0
25625,4
25626,5
25627,8
25628,3
25629,8
25630,1
25631,3
25632,5
25633,0
25634,5
25635,9
25636,1
25637,1
25638,3
25639,3
25640,8
25641,7
25642,8
25643,1
25644,0
25645,5
25646,0
25647,9
25648,8
25649,7
25650,1
25651,8
25652,3
25653,2
25654,4
25655,1
25656,6
25657,1
25658,3
25659,9
25660,3
25661,9
25662,4
25663,8
25664,5
25665,5
25666,5
25667,8
25668,3
25669,3
25670,1
25671,4
25672,3
25673,5
25674,5
25675,1
25676,3
25677,8
25678,5
25679,3
25680,5
25681,2
25682,1
25683,3
25684,0
25685,0
25686,2
25687,3
25688,4
25689,8
25690,8
25691,7
25692,5
25693,6
25694,8
25695,0
25696,3
25697,5
25698,0
25699,5
25700,5
25701,1
25702,0
25703,1
25704,1
25705,8
25706,3
25707,4
25708,1
25709,4
25710,3
25711,5
25712,7
25713,5
25714,3
25715,6
25716,2
25717,8
25718,5
25719,3
25720,7
25721,9
25722,2
25723,5
25724,0
25725,1
25726,0
25727,8
25728,6
25729,5
25730,5
25731,4
25732,1
25733,8
25734,8
25735,0
25736,7
25737,3
25738,8
25739,5
25740,5
25741,9
25742,0
25743,2
25744,5
25745,1
25746,4
25747,0
25748,3
25749,6
25750,8
25751,5
25752,3
25753,1
25754,9
25755,1
25756,3
25757,5
25758,2
25759,1
25760,3
25761,1
25762,3
25763,2
25764,8
25765,5
25766,9
25767,0
25768,3
25769,0
25770,4
25771,8
25772,2
25773,5
25774,9
25775,6
25776,3
25777,1
25778,7
25779,6
25780,9
25781,2
25782,8
25783,6
25784,2
25785,2
25786,2
25787,2
25788,4
25789,5
25790,3
25791,5
25792,8
25793,5
25794,4
25795,4
25796,6
25797,8
25798,3
25799,4
25800,3
25801,8
25802,0
25803,5
25804,9
25805,5
25806,2
25807,8
25808,8
25809,0
25810,4
25811,3
25812,0
25813,4
25814,7
25815,6
25816,3
25817,8
25818,1
25819,9
25820,4
25821,9
25822,1
25823,3
25824,1
25825,5
25826,5
25827,2
25828,8
25829,4
25830,3
25831,6
25832,3
25833,8
25834,0
25835,5
25836,0
25837,8
25838,2
25839,6
25840,2
25841,5
25842,3
25843,6
25844,4
25845,9
25846,2
25847,5
25848,6
25849,3
25850,0
25851,6
25852,0
25853,5
25854,1
25855,2
25856,4
25857,7
25858,0
25859,3
25860,5
25861,7
25862,8
25863,7
25864,4
25865,6
25866,5
25867,5
25868,0
25869,2
25870,3
25871,5
25872,9
25873,8
25874,5
25875,1
25876,4
25877,0
25878,8
25879,9
25880,0
25881,6
25882,1
25883,3
25884,0
25885,4
25886,1
25887,6
25888,9
25889,3
25890,5
25891,3
25892,8
25893,7
25894,3
25895,1
25896,5
25897,8
25898,3
25899,5
25900,7
25901,5
25902,8
25903,5
25904,5
25905,2
25906,5
25907,4
25908,3
25909,3
25910,6
25911,6
25912,8
25913,8
25914,8
25915,4
25916,8
25917,7
25918,9
25919,1
25920,2
25921,5
25922,0
25923,8
25924,0
25925,1
25926,3
25927,2
25928,4
25929,2
25930,0
25931,7
25932,5
25933,1
25934,1
25935,1
25936,1
25937,4
25938,5
25939,3
25940,4
25941,7
25942,2
25943,4
25944,3
25945,3
25946,2
25947,8
25948,4
25949,1
25950,3
25951,3
25952,4
25953,0
25954,3
25955,2
25956,1
25957,1
25958,0
25959,0
25960,1
25961,3
25962,3
25963,5
25964,5
25965,8
25966,5
25967,5
25968,5
25969,0
25970,3
25971,8
25972,8
25973,3
25974,7
25975,4
25976,7
25977,3
25978,7
25979,9
25980,7
25981,8
25982,3
25983,3
25984,8
25985,4
25986,1
25987,9
25988,8
25989,0
25990,9
25991,5
25992,1
25993,9
25994,4
25995,0
25996,0
25997,5
25998,5
25999,4
26000,5
26001,1
26002,1
26003,5
26004,7
26005,5
26006,8
26007,3
26008,8
26009,8
26010,4
26011,5
26012,9
26013,4
26014,0
26015,2
26016,3
26017,6
26018,5
26019,7
26020,5
26021,4
26022,8
26023,3
26024,3
26025,1
26026,5
26027,1
26028,2
26029,6
26030,2
26031,5
26032,6
26033,4
26034,8
26035,9
26036,6
26037,5
26038,5
26039,2
26040,9
26041,0
26042,8
26043,3
26044,2
26045,5
26046,5
26047,3
26048,9
26049,9
26050,4
26051,8
26052,5
26053,0
26054,1
26055,5
26056,4
26057,3
26058,3
26059,4
26060,0
26061,2
26062,4
26063,0
26064,8
26065,2
26066,8
26067,4
26068,0
26069,0
26070,2
26071,8
26072,2
26073,1
26074,8
26075,6
26076,9
26077,7
26078,0
26079,1
26080,5
26081,4
